name,login,package,n_commits,package_author
Neal Richardson,login_161,pak,1,FALSE
Neal Richardson,login_161,pivotaltrackR,24,TRUE
Neal Richardson,login_161,purrr,1,FALSE
Neal Richardson,login_161,reticulate,1,FALSE
Neal Richardson,login_161,rlang,2,FALSE
Neal Richardson,login_161,rnassqs,7,TRUE
Neal Richardson,login_161,roxygen2,2,FALSE
Neal Richardson,login_161,skeletor,1,TRUE
Neal Richardson,login_161,sparklyr,11,FALSE
Neal Richardson,login_161,starvz,1,FALSE
Alex Hayes,login_162,LRMF3,38,TRUE
Alex Hayes,login_162,RSpectra,1,FALSE
Alex Hayes,login_162,broom,297,TRUE
Alex Hayes,login_162,distributions3,138,TRUE
Alex Hayes,login_162,fastRG,155,TRUE
Alex Hayes,login_162,fastadi,96,TRUE
Alex Hayes,login_162,generics,3,FALSE
Alex Hayes,login_162,highcharter,2,FALSE
Alex Hayes,login_162,huxtable,1,FALSE
Alex Hayes,login_162,infer,1,FALSE
Alex Hayes,login_162,invertiforms,34,TRUE
Alex Hayes,login_162,modeltests,55,TRUE
Alex Hayes,login_162,recipes,22,FALSE
Alex Hayes,login_162,roxygen2md,3,FALSE
Alex Hayes,login_162,rticles,1,TRUE
Alex Hayes,login_162,rtweet,1,FALSE
Alex Hayes,login_162,sparseLRMatrix,21,TRUE
Alex Hayes,login_162,tidylo,6,TRUE
Alex Hayes,login_162,tidymodels,2,FALSE
Alex Hayes,login_162,vsp,106,TRUE
Michal Bojanowski,login_163,Gmisc,1,FALSE
Michal Bojanowski,login_163,alluvial,130,TRUE
Michal Bojanowski,login_163,bookdown,1,TRUE
Michal Bojanowski,login_163,broom,5,TRUE
Michal Bojanowski,login_163,egor,19,TRUE
Michal Bojanowski,login_163,ergm,65,FALSE
Michal Bojanowski,login_163,ergm.ego,89,TRUE
Michal Bojanowski,login_163,ergm.multi,1,FALSE
Michal Bojanowski,login_163,ggnetwork,2,TRUE
Michal Bojanowski,login_163,graphlayouts,6,FALSE
Michal Bojanowski,login_163,knitr,1,TRUE
Michal Bojanowski,login_163,labelled,2,TRUE
Michal Bojanowski,login_163,latentnet,2,FALSE
Michal Bojanowski,login_163,linkprediction,95,TRUE
Michal Bojanowski,login_163,linl,9,FALSE
Michal Bojanowski,login_163,netseg,133,TRUE
Michal Bojanowski,login_163,oai,67,TRUE
Michal Bojanowski,login_163,rgraph6,284,TRUE
Michal Bojanowski,login_163,rticles,1,FALSE
Michal Bojanowski,login_163,testthat,6,FALSE
Philipp A.,login_164,IRdisplay,79,FALSE
Philipp A.,login_164,IRkernel,308,FALSE
Philipp A.,login_164,RSpectra,2,FALSE
Philipp A.,login_164,altair,1,FALSE
Philipp A.,login_164,cowplot,4,FALSE
Philipp A.,login_164,cylcop,2,FALSE
Philipp A.,login_164,devtools,2,FALSE
Philipp A.,login_164,evaluate,1,FALSE
Philipp A.,login_164,ggplot.multistats,13,TRUE
Philipp A.,login_164,ggplot2,1,FALSE
Philipp A.,login_164,ggthemes,3,FALSE
Philipp A.,login_164,glmpca,1,FALSE
Philipp A.,login_164,import,1,FALSE
Philipp A.,login_164,knn.covertree,19,TRUE
Philipp A.,login_164,pkgdown,3,FALSE
Philipp A.,login_164,purrr,5,FALSE
Philipp A.,login_164,remotes,1,FALSE
Philipp A.,login_164,repr,229,FALSE
Philipp A.,login_164,reticulate,13,FALSE
Philipp A.,login_164,roxygen2,1,FALSE
Nadine Hussein,login_165,checkr,10,FALSE
Nadine Hussein,login_165,chk,13,TRUE
Nadine Hussein,login_165,dbflobr,4,FALSE
Nadine Hussein,login_165,dttr2,12,FALSE
Nadine Hussein,login_165,err,3,FALSE
Nadine Hussein,login_165,extras,22,TRUE
Nadine Hussein,login_165,fishbc,12,TRUE
Nadine Hussein,login_165,flobr,4,FALSE
Nadine Hussein,login_165,klexdatr,13,FALSE
Nadine Hussein,login_165,mcmcderive,5,FALSE
Nadine Hussein,login_165,mcmcr,8,FALSE
Nadine Hussein,login_165,nlist,9,FALSE
Nadine Hussein,login_165,readwritesqlite,3,FALSE
Nadine Hussein,login_165,rpdo,7,FALSE
Nadine Hussein,login_165,rtide,11,FALSE
Nadine Hussein,login_165,ssdtools,14,TRUE
Nadine Hussein,login_165,term,5,FALSE
Nadine Hussein,login_165,universals,5,FALSE
Nadine Hussein,login_165,yesno,11,FALSE
Nadine Hussein,login_165,ypr,16,FALSE
Matt Warkentin,login_166,bs4Dash,2,FALSE
Matt Warkentin,login_166,censored,1,FALSE
Matt Warkentin,login_166,clustermq,1,FALSE
Matt Warkentin,login_166,corrr,1,FALSE
Matt Warkentin,login_166,dials,7,FALSE
Matt Warkentin,login_166,distill,1,FALSE
Matt Warkentin,login_166,fidelius,46,TRUE
Matt Warkentin,login_166,flexsurv,20,FALSE
Matt Warkentin,login_166,lintr,1,FALSE
Matt Warkentin,login_166,luz,8,FALSE
Matt Warkentin,login_166,namedropR,1,FALSE
Matt Warkentin,login_166,parsnip,1,FALSE
Matt Warkentin,login_166,progress,2,FALSE
Matt Warkentin,login_166,recipes,3,FALSE
Matt Warkentin,login_166,rsample,6,FALSE
Matt Warkentin,login_166,targets,11,FALSE
Matt Warkentin,login_166,torch,2,FALSE
Matt Warkentin,login_166,torchvision,1,FALSE
Matt Warkentin,login_166,tune,1,FALSE
Matt Warkentin,login_166,xaringanExtra,3,FALSE
Larefly,login_167,RAthena,204,FALSE
Larefly,login_167,noctua,238,FALSE
Larefly,login_167,paws,253,FALSE
Larefly,login_167,paws.analytics,253,FALSE
Larefly,login_167,paws.application.integration,253,FALSE
Larefly,login_167,paws.compute,253,FALSE
Larefly,login_167,paws.cost.management,253,FALSE
Larefly,login_167,paws.customer.engagement,253,FALSE
Larefly,login_167,paws.database,253,FALSE
Larefly,login_167,paws.developer.tools,253,FALSE
Larefly,login_167,paws.end.user.computing,253,FALSE
Larefly,login_167,paws.machine.learning,253,FALSE
Larefly,login_167,paws.management,253,FALSE
Larefly,login_167,paws.networking,253,FALSE
Larefly,login_167,paws.security.identity,253,FALSE
Larefly,login_167,paws.storage,253,FALSE
Larefly,login_167,s3fs,96,TRUE
Larefly,login_167,smdocker,162,FALSE
Larefly,login_167,vetiver,1,FALSE
David Hugh-Jones,login_168,anim.plots,142,TRUE
David Hugh-Jones,login_168,broom,28,TRUE
David Hugh-Jones,login_168,covr,1,TRUE
David Hugh-Jones,login_168,doctest,145,TRUE
David Hugh-Jones,login_168,gtsummary,1,FALSE
David Hugh-Jones,login_168,huxtable,2333,TRUE
David Hugh-Jones,login_168,knitr,2,TRUE
David Hugh-Jones,login_168,onetime,168,TRUE
David Hugh-Jones,login_168,rcheology,203,TRUE
David Hugh-Jones,login_168,rgl,6,FALSE
David Hugh-Jones,login_168,rmarkdown,2,FALSE
David Hugh-Jones,login_168,rticles,1,FALSE
David Hugh-Jones,login_168,santoku,544,TRUE
David Hugh-Jones,login_168,sf,13,FALSE
David Hugh-Jones,login_168,shades,1,FALSE
David Hugh-Jones,login_168,sp,1,FALSE
David Hugh-Jones,login_168,texreg,3,FALSE
David Hugh-Jones,login_168,truelies,26,TRUE
David Hugh-Jones,login_168,versions,1,FALSE
Gergely Daroczi,login_169,AWR,13,TRUE
Gergely Daroczi,login_169,AWR.KMS,30,TRUE
Gergely Daroczi,login_169,AWR.Kinesis,46,TRUE
Gergely Daroczi,login_169,Quandl,22,TRUE
Gergely Daroczi,login_169,botor,156,TRUE
Gergely Daroczi,login_169,conflr,6,FALSE
Gergely Daroczi,login_169,covr,2,TRUE
Gergely Daroczi,login_169,fbRads,278,TRUE
Gergely Daroczi,login_169,ggthemes,13,TRUE
Gergely Daroczi,login_169,knitr,1,FALSE
Gergely Daroczi,login_169,likert,1,FALSE
Gergely Daroczi,login_169,littler,8,FALSE
Gergely Daroczi,login_169,logger,401,TRUE
Gergely Daroczi,login_169,migration.indices,56,TRUE
Gergely Daroczi,login_169,pander,875,TRUE
Gergely Daroczi,login_169,pbmcapply,1,FALSE
Gergely Daroczi,login_169,rapport,597,TRUE
Gergely Daroczi,login_169,rapportools,48,TRUE
Gergely Daroczi,login_169,txtq,2,FALSE
Toby Dylan Hocking,login_170,LOPART,15,TRUE
Toby Dylan Hocking,login_170,PeakSegDisk,143,TRUE
Toby Dylan Hocking,login_170,PeakSegJoint,572,TRUE
Toby Dylan Hocking,login_170,WeightedROC,60,TRUE
Toby Dylan Hocking,login_170,animint2,187,FALSE
Toby Dylan Hocking,login_170,atime,172,TRUE
Toby Dylan Hocking,login_170,aum,117,TRUE
Toby Dylan Hocking,login_170,binsegRcpp,168,TRUE
Toby Dylan Hocking,login_170,container,1,FALSE
Toby Dylan Hocking,login_170,data.table,18,FALSE
Toby Dylan Hocking,login_170,directlabels,102,TRUE
Toby Dylan Hocking,login_170,expstudy,1,FALSE
Toby Dylan Hocking,login_170,ggplot2,6,FALSE
Toby Dylan Hocking,login_170,mlr3,1,FALSE
Toby Dylan Hocking,login_170,namedCapture,166,TRUE
Toby Dylan Hocking,login_170,nc,293,TRUE
Toby Dylan Hocking,login_170,penaltyLearning,275,TRUE
Toby Dylan Hocking,login_170,plotly,148,FALSE
Toby Dylan Hocking,login_170,rcmdcheck,1,FALSE
Kevin Kuo,login_171,DALEX,10,FALSE
Kevin Kuo,login_171,config,5,FALSE
Kevin Kuo,login_171,dbplyr,2,FALSE
Kevin Kuo,login_171,distill,5,FALSE
Kevin Kuo,login_171,graphframes,75,TRUE
Kevin Kuo,login_171,imaginator,11,FALSE
Kevin Kuo,login_171,keras,7,FALSE
Kevin Kuo,login_171,mlflow,10,TRUE
Kevin Kuo,login_171,networkD3,1,TRUE
Kevin Kuo,login_171,piggyback,2,TRUE
Kevin Kuo,login_171,pins,6,FALSE
Kevin Kuo,login_171,reticulate,1,FALSE
Kevin Kuo,login_171,rlang,3,FALSE
Kevin Kuo,login_171,sparklyr,1540,TRUE
Kevin Kuo,login_171,tensorflow,1,FALSE
Kevin Kuo,login_171,tfestimators,130,TRUE
Kevin Kuo,login_171,tfprobability,36,TRUE
Kevin Kuo,login_171,tibble,3,FALSE
Kevin Kuo,login_171,torch,11,FALSE
Konrad Rudolph,login_172,PhenotypeSimulator,9,TRUE
Konrad Rudolph,login_172,box,1131,TRUE
Konrad Rudolph,login_172,callr,7,FALSE
Konrad Rudolph,login_172,clustermq,4,FALSE
Konrad Rudolph,login_172,cpp11,2,FALSE
Konrad Rudolph,login_172,cylcop,4,FALSE
Konrad Rudolph,login_172,devtools,4,FALSE
Konrad Rudolph,login_172,ggplot2,1,FALSE
Konrad Rudolph,login_172,ggraph,1,FALSE
Konrad Rudolph,login_172,hellorust,1,FALSE
Konrad Rudolph,login_172,import,1,FALSE
Konrad Rudolph,login_172,knitr,1,FALSE
Konrad Rudolph,login_172,lintr,1,FALSE
Konrad Rudolph,login_172,pkgdown,3,FALSE
Konrad Rudolph,login_172,pkgload,4,FALSE
Konrad Rudolph,login_172,renv,2,FALSE
Konrad Rudolph,login_172,roxygen2,1,FALSE
Konrad Rudolph,login_172,typed,1,FALSE
Konrad Rudolph,login_172,usethis,1,FALSE
Martin R. Smith,login_173,PlotTools,45,TRUE
Martin R. Smith,login_173,ProjectionBasedClustering,1,FALSE
Martin R. Smith,login_173,Quartet,61,TRUE
Martin R. Smith,login_173,Rogue,80,TRUE
Martin R. Smith,login_173,TBRDist,1,TRUE
Martin R. Smith,login_173,Ternary,144,TRUE
Martin R. Smith,login_173,TreeDist,208,TRUE
Martin R. Smith,login_173,TreeSearch,303,TRUE
Martin R. Smith,login_173,TreeTools,286,TRUE
Martin R. Smith,login_173,ape,16,FALSE
Martin R. Smith,login_173,benchmarkme,1,FALSE
Martin R. Smith,login_173,brio,1,FALSE
Martin R. Smith,login_173,codemetar,1,FALSE
Martin R. Smith,login_173,doconv,1,FALSE
Martin R. Smith,login_173,phangorn,1,FALSE
Martin R. Smith,login_173,qualpalr,1,FALSE
Martin R. Smith,login_173,remotes,1,FALSE
Martin R. Smith,login_173,riskmetric,1,FALSE
Martin R. Smith,login_173,rjtools,3,FALSE
Marcin Kosinski,login_174,DALEX,1,FALSE
Marcin Kosinski,login_174,FSelectorRcpp,128,TRUE
Marcin Kosinski,login_174,LDAvis,9,FALSE
Marcin Kosinski,login_174,RZabbix,19,TRUE
Marcin Kosinski,login_174,TurtleGraphics,50,TRUE
Marcin Kosinski,login_174,archivist,474,TRUE
Marcin Kosinski,login_174,archivist.github,71,TRUE
Marcin Kosinski,login_174,bdl,1,FALSE
Marcin Kosinski,login_174,coxphSGD,119,TRUE
Marcin Kosinski,login_174,hackeRnews,2,FALSE
Marcin Kosinski,login_174,rvest,1,FALSE
Marcin Kosinski,login_174,servr,1,FALSE
Marcin Kosinski,login_174,sourcetools,1,FALSE
Marcin Kosinski,login_174,sparklyr,16,FALSE
Marcin Kosinski,login_174,stylo,2,FALSE
Marcin Kosinski,login_174,survMisc,1,FALSE
Marcin Kosinski,login_174,survminer,62,TRUE
Marcin Kosinski,login_174,tsne,1,FALSE
Marcin Kosinski,login_174,versions,2,FALSE
Michael Mahoney,login_175,cylcop,1,FALSE
Michael Mahoney,login_175,devtools,1,FALSE
Michael Mahoney,login_175,geojsonio,38,TRUE
Michael Mahoney,login_175,ggstatsplot,2,FALSE
Michael Mahoney,login_175,heddlr,64,TRUE
Michael Mahoney,login_175,hexSticker,2,FALSE
Michael Mahoney,login_175,lightgbm,1,FALSE
Michael Mahoney,login_175,magick,1,FALSE
Michael Mahoney,login_175,proceduralnames,27,TRUE
Michael Mahoney,login_175,rayshader,1,FALSE
Michael Mahoney,login_175,roxygen2,1,FALSE
Michael Mahoney,login_175,rsample,35,TRUE
Michael Mahoney,login_175,spatialsample,78,TRUE
Michael Mahoney,login_175,tarchetypes,1,FALSE
Michael Mahoney,login_175,terrainr,320,TRUE
Michael Mahoney,login_175,tidyposterior,1,FALSE
Michael Mahoney,login_175,unifir,109,TRUE
Michael Mahoney,login_175,waywiser,101,TRUE
Michael Mahoney,login_175,yardstick,4,FALSE
Lampros Mouselimis,login_176,ClusterR,80,TRUE
Lampros Mouselimis,login_176,CopernicusDEM,9,TRUE
Lampros Mouselimis,login_176,GeoMongo,50,TRUE
Lampros Mouselimis,login_176,IceSat2R,89,TRUE
Lampros Mouselimis,login_176,KernelKnn,24,TRUE
Lampros Mouselimis,login_176,OpenImageR,66,TRUE
Lampros Mouselimis,login_176,PlanetNICFI,21,TRUE
Lampros Mouselimis,login_176,RGF,10,TRUE
Lampros Mouselimis,login_176,SuperpixelImageSegmentation,15,TRUE
Lampros Mouselimis,login_176,VMDecomp,11,TRUE
Lampros Mouselimis,login_176,elmNNRcpp,15,TRUE
Lampros Mouselimis,login_176,fastGLCM,29,TRUE
Lampros Mouselimis,login_176,fastText,12,TRUE
Lampros Mouselimis,login_176,fitbitViz,25,TRUE
Lampros Mouselimis,login_176,fuzzywuzzyR,27,TRUE
Lampros Mouselimis,login_176,geojsonR,17,TRUE
Lampros Mouselimis,login_176,nmslibR,19,TRUE
Lampros Mouselimis,login_176,textTinyR,23,TRUE
Lampros Mouselimis,login_176,vitae,1,FALSE
Kara Woo,login_177,PKPDsim,167,TRUE
Kara Woo,login_177,clinPK,152,TRUE
Kara Woo,login_177,codemeta,1,FALSE
Kara Woo,login_177,codemetar,1,FALSE
Kara Woo,login_177,cylcop,2,FALSE
Kara Woo,login_177,dataspice,7,TRUE
Kara Woo,login_177,devtools,2,FALSE
Kara Woo,login_177,dials,1,FALSE
Kara Woo,login_177,ggplot2,52,TRUE
Kara Woo,login_177,jsonvalidate,1,TRUE
Kara Woo,login_177,lintr,1,FALSE
Kara Woo,login_177,pangaear,12,TRUE
Kara Woo,login_177,rentrez,1,FALSE
Kara Woo,login_177,reticulate,1,FALSE
Kara Woo,login_177,scales,13,FALSE
Kara Woo,login_177,tidyselect,1,FALSE
Kara Woo,login_177,tidyverse,1,FALSE
Kara Woo,login_177,vdiffr,1,FALSE
Kara Woo,login_177,viridisLite,1,FALSE
Frans Van Dunne,login_178,bookdown,1,TRUE
Frans Van Dunne,login_178,censo2017,1,FALSE
Frans Van Dunne,login_178,dbplyr,1,FALSE
Frans Van Dunne,login_178,dplyr,1,FALSE
Frans Van Dunne,login_178,gitear,62,TRUE
Frans Van Dunne,login_178,googleErrorReportingR,61,TRUE
Frans Van Dunne,login_178,ixplorer,177,TRUE
Frans Van Dunne,login_178,lacrmr,57,TRUE
Frans Van Dunne,login_178,lintr,1,FALSE
Frans Van Dunne,login_178,multidplyr,2,FALSE
Frans Van Dunne,login_178,paleobioDB,2,FALSE
Frans Van Dunne,login_178,plumber,10,TRUE
Frans Van Dunne,login_178,readxl,1,FALSE
Frans Van Dunne,login_178,rmarkdown,1,FALSE
Frans Van Dunne,login_178,shinyTree,1,FALSE
Frans Van Dunne,login_178,tensorflow,1,FALSE
Frans Van Dunne,login_178,tufte,1,FALSE
Frans Van Dunne,login_178,vegan,1,FALSE
Frans Van Dunne,login_178,vegan3d,2,FALSE
Eitsupi,login_179,AzureGraph,1,FALSE
Eitsupi,login_179,Microsoft365R,1,FALSE
Eitsupi,login_179,arrow,46,FALSE
Eitsupi,login_179,dbplyr,1,FALSE
Eitsupi,login_179,dplyr,1,FALSE
Eitsupi,login_179,ftExtra,1,FALSE
Eitsupi,login_179,glue,1,FALSE
Eitsupi,login_179,httpgd,6,FALSE
Eitsupi,login_179,languageserver,4,FALSE
Eitsupi,login_179,lintr,3,FALSE
Eitsupi,login_179,littler,3,FALSE
Eitsupi,login_179,pkgdown,1,FALSE
Eitsupi,login_179,plumber,1,FALSE
Eitsupi,login_179,prqlr,141,FALSE
Eitsupi,login_179,purrr,1,FALSE
Eitsupi,login_179,rconfig,2,FALSE
Eitsupi,login_179,rextendr,6,FALSE
Eitsupi,login_179,tidyquery,4,FALSE
Eitsupi,login_179,xfun,1,FALSE
Max Held,login_180,bookdown,1,FALSE
Max Held,login_180,haven,1,FALSE
Max Held,login_180,httr2,1,FALSE
Max Held,login_180,knitr,1,FALSE
Max Held,login_180,magick,1,FALSE
Max Held,login_180,pak,2,FALSE
Max Held,login_180,pkgdown,8,FALSE
Max Held,login_180,promises,1,FALSE
Max Held,login_180,qmethod,118,FALSE
Max Held,login_180,rhub,1,FALSE
Max Held,login_180,rmarkdown,1,FALSE
Max Held,login_180,roxygen2,6,FALSE
Max Held,login_180,rsconnect,1,FALSE
Max Held,login_180,shinyFeedback,2,FALSE
Max Held,login_180,shinytest,2,FALSE
Max Held,login_180,shinytest2,1,FALSE
Max Held,login_180,testthat,3,FALSE
Max Held,login_180,tibble,2,FALSE
Max Held,login_180,vctrs,6,FALSE
Steven (Siwei) Ye,login_181,RNeXML,2,FALSE
Steven (Siwei) Ye,login_181,aRxiv,2,FALSE
Steven (Siwei) Ye,login_181,chromer,2,FALSE
Steven (Siwei) Ye,login_181,clifro,26,FALSE
Steven (Siwei) Ye,login_181,elastic,3,FALSE
Steven (Siwei) Ye,login_181,geojsonio,1,FALSE
Steven (Siwei) Ye,login_181,ghql,2,FALSE
Steven (Siwei) Ye,login_181,helminthR,1,FALSE
Steven (Siwei) Ye,login_181,hoardr,4,FALSE
Steven (Siwei) Ye,login_181,paleobioDB,1,FALSE
Steven (Siwei) Ye,login_181,prism,3,FALSE
Steven (Siwei) Ye,login_181,randgeo,2,FALSE
Steven (Siwei) Ye,login_181,rgbif,3,FALSE
Steven (Siwei) Ye,login_181,rglobi,2,FALSE
Steven (Siwei) Ye,login_181,rinat,3,FALSE
Steven (Siwei) Ye,login_181,rnoaa,1,FALSE
Steven (Siwei) Ye,login_181,rnpn,1,FALSE
Steven (Siwei) Ye,login_181,stplanr,3,FALSE
Steven (Siwei) Ye,login_181,tidytransit,3,FALSE
Brodie Gaslam,login_182,covr,4,TRUE
Brodie Gaslam,login_182,crayon,27,TRUE
Brodie Gaslam,login_182,diffobj,1602,TRUE
Brodie Gaslam,login_182,fansi,1466,TRUE
Brodie Gaslam,login_182,ggplot2,1,FALSE
Brodie Gaslam,login_182,oshka,153,TRUE
Brodie Gaslam,login_182,patchwork,1,FALSE
Brodie Gaslam,login_182,rayrender,28,FALSE
Brodie Gaslam,login_182,rematch2,2,FALSE
Brodie Gaslam,login_182,rjson,3,FALSE
Brodie Gaslam,login_182,rlang,1,FALSE
Brodie Gaslam,login_182,roxygen2,2,FALSE
Brodie Gaslam,login_182,simplermarkdown,1,FALSE
Brodie Gaslam,login_182,testthat,5,FALSE
Brodie Gaslam,login_182,unitizer,2394,TRUE
Brodie Gaslam,login_182,vetr,1037,TRUE
Brodie Gaslam,login_182,waldo,1,FALSE
Brodie Gaslam,login_182,wrapr,1,FALSE
Adam H. Sparks,login_183,GSODR,2462,TRUE
Adam H. Sparks,login_183,apsimx,1,FALSE
Adam H. Sparks,login_183,ascotraceR,190,TRUE
Adam H. Sparks,login_183,bayestestR,1,FALSE
Adam H. Sparks,login_183,chirps,125,TRUE
Adam H. Sparks,login_183,crul,2,FALSE
Adam H. Sparks,login_183,cylcop,1,FALSE
Adam H. Sparks,login_183,devtools,1,FALSE
Adam H. Sparks,login_183,gosset,2,FALSE
Adam H. Sparks,login_183,hagis,575,TRUE
Adam H. Sparks,login_183,hoardr,1,FALSE
Adam H. Sparks,login_183,meteor,1,FALSE
Adam H. Sparks,login_183,nasapower,2015,TRUE
Adam H. Sparks,login_183,raster,1,FALSE
Adam H. Sparks,login_183,rnoaa,1,FALSE
Adam H. Sparks,login_183,stats19,2,FALSE
Adam H. Sparks,login_183,terra,1,FALSE
Adam H. Sparks,login_183,weathermetrics,1,FALSE
Bgoodri,login_184,MetaStan,1,FALSE
Bgoodri,login_184,OpenMx,6,FALSE
Bgoodri,login_184,Rcpp,1,FALSE
Bgoodri,login_184,bmlm,2,FALSE
Bgoodri,login_184,breathteststan,1,FALSE
Bgoodri,login_184,bridgesampling,1,FALSE
Bgoodri,login_184,ctsem,1,FALSE
Bgoodri,login_184,glmmfields,1,FALSE
Bgoodri,login_184,hBayesDM,9,FALSE
Bgoodri,login_184,inline,1,FALSE
Bgoodri,login_184,nlmixr2est,2,FALSE
Bgoodri,login_184,rstan,1183,FALSE
Bgoodri,login_184,rstanarm,1167,FALSE
Bgoodri,login_184,rstantools,34,FALSE
Bgoodri,login_184,stan4bart,1,FALSE
Bgoodri,login_184,survHE,1,FALSE
Bgoodri,login_184,trialr,3,FALSE
Bgoodri,login_184,walker,2,FALSE
Mb706,login_185,BBmisc,1,FALSE
Mb706,login_185,ParamHelpers,4,FALSE
Mb706,login_185,bbotk,14,FALSE
Mb706,login_185,biglasso,1,FALSE
Mb706,login_185,miesmuschel,586,FALSE
Mb706,login_185,mlr,47,FALSE
Mb706,login_185,mlr3,8,FALSE
Mb706,login_185,mlr3filters,1,FALSE
Mb706,login_185,mlr3learners,2,FALSE
Mb706,login_185,mlr3mbo,1,FALSE
Mb706,login_185,mlr3measures,2,FALSE
Mb706,login_185,mlr3misc,6,FALSE
Mb706,login_185,mlr3pipelines,1422,FALSE
Mb706,login_185,mlr3tuning,8,FALSE
Mb706,login_185,mlrCPO,87,FALSE
Mb706,login_185,mlrMBO,3,FALSE
Mb706,login_185,mlrintermbo,118,TRUE
Mb706,login_185,paradox,31,FALSE
Jeff Hanson,login_186,dygraphs,1,FALSE
Jeff Hanson,login_186,leaflet.extras2,9,FALSE
Jeff Hanson,login_186,lwgeom,2,FALSE
Jeff Hanson,login_186,oppr,249,FALSE
Jeff Hanson,login_186,piggyback,3,FALSE
Jeff Hanson,login_186,prioritizr,656,FALSE
Jeff Hanson,login_186,prioritizrdata,85,FALSE
Jeff Hanson,login_186,raptr,424,TRUE
Jeff Hanson,login_186,restoptr,63,FALSE
Jeff Hanson,login_186,rgl,1,FALSE
Jeff Hanson,login_186,rticles,1,FALSE
Jeff Hanson,login_186,sf,2,FALSE
Jeff Hanson,login_186,spThin,56,FALSE
Jeff Hanson,login_186,surveyvoi,291,FALSE
Jeff Hanson,login_186,terra,1,FALSE
Jeff Hanson,login_186,tibble,3,FALSE
Jeff Hanson,login_186,wdpar,285,TRUE
Jeff Hanson,login_186,zen4R,1,FALSE
Michael Hahsler,login_187,RMOA,1,FALSE
Michael Hahsler,login_187,RMOAjars,1,FALSE
Michael Hahsler,login_187,TSP,85,TRUE
Michael Hahsler,login_187,arules,424,TRUE
Michael Hahsler,login_187,arulesCBA,175,TRUE
Michael Hahsler,login_187,arulesNBMiner,24,TRUE
Michael Hahsler,login_187,arulesViz,169,TRUE
Michael Hahsler,login_187,dbscan,230,TRUE
Michael Hahsler,login_187,pomdp,315,TRUE
Michael Hahsler,login_187,pomdpSolve,24,TRUE
Michael Hahsler,login_187,qap,51,TRUE
Michael Hahsler,login_187,rEMM,22,TRUE
Michael Hahsler,login_187,recommenderlab,158,TRUE
Michael Hahsler,login_187,recommenderlabBX,6,TRUE
Michael Hahsler,login_187,recommenderlabJester,9,TRUE
Michael Hahsler,login_187,seriation,171,TRUE
Michael Hahsler,login_187,stream,165,TRUE
Michael Hahsler,login_187,streamMOA,44,TRUE
Brandon Greenwell,login_188,KraljicMatrix,2,TRUE
Brandon Greenwell,login_188,blogdown,1,FALSE
Brandon Greenwell,login_188,bpa,66,TRUE
Brandon Greenwell,login_188,cowsay,1,FALSE
Brandon Greenwell,login_188,fastshap,20,TRUE
Brandon Greenwell,login_188,gbm,42,TRUE
Brandon Greenwell,login_188,investr,296,FALSE
Brandon Greenwell,login_188,pdp,629,FALSE
Brandon Greenwell,login_188,ramify,164,TRUE
Brandon Greenwell,login_188,ranger,2,FALSE
Brandon Greenwell,login_188,roundhouse,35,TRUE
Brandon Greenwell,login_188,rpart,1,FALSE
Brandon Greenwell,login_188,rpart,1,FALSE
Brandon Greenwell,login_188,sure,61,TRUE
Brandon Greenwell,login_188,tibble,1,FALSE
Brandon Greenwell,login_188,vip,203,TRUE
Brandon Greenwell,login_188,viridis,1,FALSE
Brandon Greenwell,login_188,xgboost,2,FALSE
Christopher Kenny,login_189,PL94171,20,FALSE
Christopher Kenny,login_189,apportion,9,TRUE
Christopher Kenny,login_189,censable,67,TRUE
Christopher Kenny,login_189,censusxy,6,TRUE
Christopher Kenny,login_189,congress,46,TRUE
Christopher Kenny,login_189,crayons,41,TRUE
Christopher Kenny,login_189,cvap,47,FALSE
Christopher Kenny,login_189,divseg,34,FALSE
Christopher Kenny,login_189,dots,12,TRUE
Christopher Kenny,login_189,geomander,237,TRUE
Christopher Kenny,login_189,ggredist,37,FALSE
Christopher Kenny,login_189,gt,3,FALSE
Christopher Kenny,login_189,jot,9,TRUE
Christopher Kenny,login_189,name,17,TRUE
Christopher Kenny,login_189,ppmf,37,TRUE
Christopher Kenny,login_189,redist,523,FALSE
Christopher Kenny,login_189,redistmetrics,122,FALSE
Christopher Kenny,login_189,tinytiger,49,FALSE
Tim Taylor,login_190,ageutils,48,TRUE
Tim Taylor,login_190,earlyR,1,TRUE
Tim Taylor,login_190,eq5d,7,FALSE
Tim Taylor,login_190,govdown,3,FALSE
Tim Taylor,login_190,grates,132,TRUE
Tim Taylor,login_190,i2extras,61,TRUE
Tim Taylor,login_190,incidence,2,TRUE
Tim Taylor,login_190,incidence2,415,TRUE
Tim Taylor,login_190,outbreaks,7,FALSE
Tim Taylor,login_190,projections,18,TRUE
Tim Taylor,login_190,purrr,1,FALSE
Tim Taylor,login_190,reportfactory,96,TRUE
Tim Taylor,login_190,rlang,2,FALSE
Tim Taylor,login_190,socialmixr,1,FALSE
Tim Taylor,login_190,tinytest,1,FALSE
Tim Taylor,login_190,trendeval,38,TRUE
Tim Taylor,login_190,trending,165,TRUE
Tim Taylor,login_190,ympes,88,TRUE
Hao Zhu,login_191,DT,1,FALSE
Hao Zhu,login_191,ECharts2Shiny,1,TRUE
